5683,POST,"@+’(g/t)uralar- (K, BB form), @+’(g/t)ur(ar)lar- (Y form), @+’(g/t)uratu- (HBC, NI form) to always V # changes base-final te to q; < -ur(ar)-lar- or –tuanuqlir-",to be windy,
5684,DEF,"anuqlirturalartuq, anuqlirtu’rlartuq, anuqlirturatuuq",it is always windy,
5685,POST,ce÷irtaar-,to visit around,
5686,DEF,"ce÷irtaarturalartuq, ce÷irtaartu’rlartuq, ce÷irtaarturatuuq",he is always visiting around,
5687,DEF,":~(ng)urte- to become N; to expose the N of (it) # mostly takes intransitive endings (but see example a below with transitive endings); cf. -u-; > -qainaurte-, -yaurte-; < PE pb. &(&)u3yungcarista",doctor,
5688,DEF,yungcariste÷gurtuq,he has become a doctor,
5689,DEF,arrsaq,poor person,
5690,DEF,arrsaurtellruuq,he became poor,
5691,DEF,tukuq,host,only) 
5692,DEF,tukuurtuq,he has become rich,used) 
5693,DEF,nukalpiaq,young man,
5694,DEF,nukalpiarurtuq,"he is becoming a young man who is a good provider, a proficient hunter",
5698,DEF,yuk,person,
5699,DEF,yuurtuq (also yug’urtuq),"he became a person’, was born",
5700,DEF,angukara’urluq,old man,
5701,DEF,angukara’urluurtuq,he has become an old man,
5702,DEF,eneq,bone,
5703,DEF,enrurrluku,exposing its bones,
5704,DEF,kemegglainaq,solely flesh,
5705,DEF,kemegglainaurtaa,he exposed its flesh (made it solely flesh),
5706,DEF,pista,"servant’, slave",
5707,DEF,piste÷gurtai,he made them slaves,
5708,DEF,alerquun,law,
5709,DEF,alerquutngurtaa,he made it a law,
5710,DEF,Qetunraa agayulirte÷gurtengnaqciqniuq.,"Her son said that he would try to become a priest.’Kiituani-gguq ’kemge¥rlua ’tallegnerurtuq. And ’then ’soon, ’his ’poor ’flesh ’became ",ciku 
5711,DEF,cikuutelleq,empty container that held ice,
5712,DEF,kayanguq,egg,
5713,DEF,kayanguutelleq,empty egg carton,
5714,DEF,kaassaq,gasoline,
5715,DEF,kaassautelleq,empty gas can,
5716,DEF,mukaaq,flour,
5717,DEF,mukaarutleq,empty flour sack,
5722,DEF,"V {-va see -qva} {-vaa see -paa} {-vaalug-, -vailug- see -paalug-} {-vaa- see -qvaaq} –vaarrluk big N; huge N # NSU; = -paarrluk; < -vak-aq2-rrluk angsaq",boat,
5723,DEF,angsavaarrluk,huge boat,
5724,DEF,"{-vag- see -pag-, -rvag-} @vak / ?vak big N; large N # the first form of this postbase is productive, but only with noun bases ending in te (which is dropped) following a vowel; the second form is not productive; = rpak; > -vaarrluk; < PE pb. va!(-) Productive use: angun",man,
5725,DEF,angulvak,big man,
5726,DEF,tengssuun,airplane,
5727,DEF,tengssuulvak,big airplane,
5728,DEF,issran,grass bag,
5729,DEF,issralvak,big grass bag,
5730,DEF,Non-productive occurrences: iraluq,moon,
5731,DEF,iralvak,full moon’; iralvagtuq there is a full moon’; the moon is shining brightly,
5732,DEF,qamiquq,head,
5733,DEF,qamirvak,big head,
5734,DEF,arnaq,woman,
5735,DEF,arenvak,big woman,
5736,DEF,pelatekaq,tent,
5737,DEF,pelarvak,big tent,
5738,DEF,initaq,clothes line,
5739,DEF,init’vak or inilvak,long clothesline,
5740,DEF,sap’akiq,shoe,
5741,DEF,saparvak,big shoe,
5742,DEF,qimugta,dog,
5743,DEF,qimulvak,big dog,
5744,DEF,tengssuun,airplane,
5745,DEF,tengssu’rvak,big airplane,
5746,DEF,it’gaq,foot,
5747,DEF,itegvak,big foot,
5748,DEF,angalkuq,shaman,
5749,DEF,angarvak,"big, powerful shaman",
5750,DEF,teggalquq,rock,
5751,DEF,teggarvak,big rock,
5752,DEF,tuntu,caribou,
5753,DEF,tuntuvak,moose,(lexicalized) 
5754,DEF,suraq,blueberry,
5755,DEF,suravak,large variety of blueberry found near Bristol Bay,(lexicalized) 
5756,DEF,kakeggluk,"nasal mucus’, snow",
5757,DEF,kakelvak,lots of snot,
5759,DEF,"Postbases katgak, katngaq",herd,
5760,DEF,katengvak,big herd,
5762,DEF,ataneq,boss,
5763,DEF,atanvak,big boss,
5764,DEF,pi,thing,
5765,DEF,pivakuq,he boasts,thing’) 
5766,DEF,palayaq,boat,
5767,DEF,palesvak,big boat,
5769,DEF,ulutvak,unborn seal,
5771,DEF,taryaqvak,king salmon,
5773,DEF,cuukvak,pike fish,
5775,DEF,Kusquqvak,Kuskokwim River,
5777,DEF,ulluvak,cheek,
5778,DEF,". . . nunat taukut tungiitnun ayallinilriit tunturugaat katengviit, katngiit.",". . . a lot of caribou, a herd, a great big herd, was going in the direction of that village.",‘area 
5779,DEF,"acivaqanirtuq, aciqvaqanirtuq",he lowers himself’; he is cursing,lowering 
5780,DEF,kingu,area behind,
5781,DEF,"kinguvaqanirtuq, kinguqvaqanirtuq",he is going farther behind,
5782,DEF,qule,area above,
5783,DEF,"qulvaqanirtuq, quleqvaqanirtuq",it is going farther upward,
5784,DEF,yaa(ni),yonder,
5785,DEF,yaaqvaqanirtuq,he moved farther away,
5786,DEF,uka(ni),nearby,
5787,DEF,ukaqvaqanirtuq,he moved closer in,
5789,DEF,elaqvaqanirtuq,he went outward farther,
5790,DEF,Angyaq kanarcetsiyaagan kinguqvaqanirtua.,I went farther back because the boat was overloaded in the front.,‘area 
5791,DEF,qulvartuq,"it is going up’, has been put up",it 
5792,DEF,aci,area below,
5793,DEF,acivartuq,he is going down,
5797,DEF,natae,area where?,
5798,DEF,natvartuq,he is going somewhere’; natvarcit? where are you going?,
5799,DEF,qai,area at surface,
5800,DEF,qaivartuq,it is coming to the surface,
5801,DEF,kia(ni),"upriver, back from the entrance",
5802,DEF,kiavartuq,"he is going farther inside, upriver",
5803,DEF,pama(ni),area back up there,
5804,DEF,pamavartuq,he is going back up there,
5805,POST,–vguar(ar)- to V a little bit # < -?-ar(ar)nere-,to eat,
5806,DEF,nerevguartuq,he is having a bite to eat,
5807,POST,alike-,to fear,
5808,DEF,alikevguararaa,he fears him just a little,
5809,POST,kaig-,to be hungry,
5810,DEF,kaivguartuq,he is a little hungry,
5811,POST,nengllir-,to be cold,
5812,DEF,nengllivguartuq,it is slightly cold,
5813,POST,anuqlir-,to be windy,
5814,DEF,anuqlivguartuq,it is a little windy,
5815,POST,qanir-,to snow,
5816,DEF,qanivguartuq,it is snowing a little,
5817,DEF,"Tua-ll’ tua-i iliit pillinia, arenqikallrani aptevguarallinia tauna qavcitellranek.",And when the right opportunity arose he quietly asked how many the other had caught.,va!0l(l)u!atkuk 
5818,DEF,atkuvialuk,shabby old parka,
5819,DEF,piluguk,skin boot,
5820,DEF,piluguvialuuk,a pair of shabby old skin boots,
5821,DEF,angyaq,boat,
5822,DEF,angyavialuka,my dilapidated old boat,
5823,DEF,nutek,gun,
5824,DEF,nut’vialuk,a beat-up old gun,
5825,DEF,yuk,person,
5826,DEF,yuvialuk,unpleasant-looking person,
5827,POST,nere-,to eat,
5828,DEF,nervialugtuq,he is eating sloppily,
5829,DEF,+viar- to act toward (it) in the area indicated by N # used with demonstrative adverb bases; takes transitive endings mostly ika(ni),across there,
5830,DEF,ikaviarluku,"acting toward him or it across there’, saying something to, or motioning to someone across there",
5831,DEF,qama(ni),in there,
5832,DEF,qamaviarluku,talking or motion toward him in there,
5833,DEF,pika(ni),up there,
5834,DEF,pikaviarluku,acting toward him or it up there,
5835,DEF,kana(ni),below there,
5836,DEF,kanaviarluku,acting toward him or it down there,
5840,POST,"–viite- to leave no room, space, place, realm for V-ing # akiur-",to fight back,
5841,DEF,akiurviituq,he is invincible,
5842,POST,nante-,to be somewhere,
5843,DEF,nanelviituq,there’s no place like it,
5844,POST,ayag-,to leave,
5845,DEF,ayagviituq,he has no place to go,
5846,POST,"@~+vik place to V; place or time of V-ing #; and +(r)vik place for N # an NSU optional variant of this postbase for verb bases ending in a vowel is +svik; many words with this postbase are lexicalized (as in the list below); may have non-lexicalized uses as well (see example with mit’e-); > -vike-, -viutaq; < PE pb. 9vi!cali-",to work,
5847,DEF,calivik (also calisvik NSU),"workshop, workplace, office",
5848,POST,nere-,to eat,
5849,DEF,nervik (also neresvik NSU),"dining hall’, restaurant’; table",usage) 
5850,POST,kipute-,to buy,
5851,DEF,"kipusvik, kipuyvik (HBC form)",store,
5852,POST,mit’e-,to land,
5853,DEF,"misvik, miyvik (HBC form)","airport’, landing strip’; yaqulgem misvigkaqaa (or misvikciqaa) nanvacuar the bird will land on the pond",
5854,POST,inarte-,to lie down,
5855,DEF,inarrvik,"sleeping bag’, bedroom",
5856,POST,qavar-,to sleep,
5857,DEF,qavarvik,"sleeping bag’, bedroom",
5858,POST,agayu-,to worship,
5859,DEF,agayuvik,church,
5860,POST,"elitnaur-, elicar-",to study,
5861,DEF,"elitnaurvik, elicarvik",school,
5862,POST,maqi-,to steambathe,
5863,DEF,maqivik,steambath house,
5864,POST,iterci-,to incarcerate,
5865,DEF,itercivik,jail,
5866,POST,anar-,to defecate,
5867,DEF,anarvik,"outhouse, restroom",
5868,POST,yuqerte-,to relieve oneself,
5869,DEF,yuqerrvik,restroom,
5870,POST,talici-,to shade (fish),
5871,DEF,talicivik,fish smoking and drying shed,
5872,POST,"puyurqi-, puyurci-",to smoke (fish),
5873,DEF,"puyurqivik, puyurcivik",smokehouse,
5874,POST,qulvar-,to put up above,
5875,DEF,qulvarvik,cache,
5876,POST,elli-,"to put, place",
5877,DEF,ellivik,cache,
5878,POST,neqli-,to prepare fish for storage,
5879,DEF,neqlivik,fish camp,
5880,POST,ciqici-,to pour out trash or the slops,
5881,DEF,ciqicivik,"slop pail’, landfill",
5882,POST,qecir-,to spit,
5883,DEF,qecirvik,spittoon,
5884,DEF,qulae,area above,
5885,DEF,qulqervik,cupboard,
5886,POST,qemagte-,to put away,
5887,DEF,qemaggvik,storage sack or similar container,
5888,POST,ane-,to go out,
5889,DEF,anvik,exit,
5890,POST,iter-,to go in,
5891,DEF,itervik,entrance,
5895,POST,atanru-,to be in charge,
5896,DEF,atanruvik,nation,Bible) 
5897,POST,angayuqau-,to be the ruler,
5898,DEF,angayuqauvik,kingdom,Bible) 
5899,POST,amu-,to pour out,
5900,DEF,amuvik,lower bow piece of kayak,
5901,POST,kaliki-,to “make” paper,
5902,DEF,kalikivik,post office,
5903,POST,culuni-,to make salted fish,
5904,DEF,culunivak,saltery,
5905,POST,naulluu-,to be ill,CAN) 
5906,DEF,naulluuvik,hospital,CAN) 
5907,POST,qena-,to be ill,LI) 
5908,DEF,qenavik,hospital,LI) 
5909,POST,cauyar-,to drum,
5910,DEF,Cauyarvik,time for drum dancing’; November,
5911,DEF,qimugta,dog,
5912,DEF,qimugtervik,"kennel’, doghouse",
5913,DEF,kalluk,"thunder, electricity",
5914,DEF,kallugvik,"powerhouse, generating station",
5915,DEF,Manarvigkaminun tekituq.,He arrived at the place where he is going to fish.’Allanret ’uitaviatnek ’taiguq. He ’came ’from ’where ’the ’strangers ’stay ,‘to 
5916,DEF,kaigavikaa,"he is beseeching him’, requesting something of him",
5917,POST,aqume-,to sit down,
5918,DEF,aqumvikaa,he sat down on it,
5919,POST,quya-,to be thankful,
5920,DEF,quyavikaa,"he is thankful to him’, he thanked him",it’) 
5921,POST,kuve-,to spill,
5922,DEF,kuvevikaa,he spilled something on her,
5923,DEF,Arulairvik’laraqa.,I normally stop at her place — have her (place) as my stopping place.’Aqumvikluku ’naanguara ’irniama ’navvlinia ’a¥g’um ’ce÷ingqallrem. The ’visitor ’who ’just ’left ’broke ’my ’child’s ’toy ’by ’sitting ’on ’it ,vi3t0maa(ni) 
5924,DEF,maavirtuq,he is coming here,
5925,DEF,pava(ni),back up there,
5926,DEF,pavavirtuq,he is going up back there,
5927,DEF,kia(ni),"upriver, inside, inland",
5928,DEF,kiavirtuq,"he is going upriver, inside, inland",
5930,DEF,Postbases ua(ni),"downriver, in area of exit",
5932,DEF,uavirtuq,"he is going downriver, toward the exit",
5933,DEF,Akwaugaq ilu’urqa maavirtellruuq cakmavirpailegmi.,Yesterday my cousin came over here before he went downriver.,aki 
5934,DEF,akiviutaq,wallet,
5935,DEF,cuyaq,tobacco,
5936,DEF,cuyarviutaq,tobacco box,
5937,DEF,mingqun,needle,
5938,DEF,mingqusviutaq,needle case,
5939,POST,"+vkar- to let, allow, cause, or compel one to V # used only with bases that end in a vowel; for bases that end in a consonant, -cete1- is used instead; note that with bases that end in te, either postbase may be used; a recent and not universally accepted variant is -vkar- used on both vowel- and consonant-ending bases; this is a “compound verbal postbase”; for polarity information see -ni- and Practical Grammar of . . . Yup’ik (p. 322ff); either the embedded verb or the derived verb or both must be transitive; < PE pb. vka3cali-",to work,
5940,DEF,calivkaraa,he is allowing or compelling her to work,
5941,POST,nere-,to eat,
5942,DEF,nerevkaraa,he is letting her eat’or he ’is ’letting ’someone ’eat it,
5943,POST,inarte-,to lie down,
5944,DEF,inartevkarai,"he had them lie down’, he had them go to bed",
5945,DEF,Aataminun qayalivkartuq.,He had his own father make him a kayak.’Qetunrani ’aataminun ’qayalivkaraa. She ’had ’her ’father ’make ’her ’son ’a kayak.,‘to 
5946,DEF,nerevlaagtuq,he didn’t eat enough,
5947,POST,nerqe-,to feed,
5948,DEF,nerqevlaagaa,he didn’t feed it enough,
5949,POST,uu-,to get cooked,
5950,DEF,uuvlaagtuq,it is undercooked,
5951,POST,qavar-,to sleep,
5952,DEF,qavavlaagtua,I didn’t get enough sleep,
5953,POST,ulug-,"to tan’, soften",
5954,DEF,uluvlaagaa,he didn’t tan it enough,
5955,DEF,Qanrutellruitkut neqkitevlaagumallruniluteng.,They told us that they had been given insufficient food.,‘to 
5956,DEF,nerevlugtuq,he is eating sloppily,
5957,POST,qaner-,to speak,
5958,DEF,qanevlugtuq,"he is speaking sloppily, babbling, griping",
5962,POST,"–vsiar-, –vyiar- (HBC form) to V more toward completion; to V even more; to V more thoroughly # < PY-S v$03a3cali-",to work,
5963,DEF,"calivsiaraa, calivyiaraa","he is working more on it’, putting on the finishing touches",
5964,POST,nere-,to eat,
5965,DEF,"nerevsiartuq, nerevyiartuq","he is eating more’, finishing his food’, he is having seconds",
5966,POST,erur-,to wash,
5967,DEF,"eruvsiaraa, eruvyiaraa",he is washing it again after it is already clean enough,
5968,POST,qavar-,to sleep,
5969,DEF,"qavavsiartuq, qavavyiartuq","he is sleeping more (e.g., having gone back to sleep after waking up in the morning’) ",morning’) 
5970,POST,tekite-,to arrive,
5971,DEF,tekivsiartuq,to go the rest of the way toward one’s destination,
5972,DEF,Nernginanrani tengssuun tekican unilluku neq’ni tengssuun paqtaa ut’reskuni nerevsiarnaluni.,"While he was eating, a plane came, and he went to check the plane, leaving his food and intending to eat more (of it) when he returned.’Tua-i-llu ’elliin ’tangevsiarluku ’tauna ’anqiiyaaq, ’murilkaa ’kavirpak ’kegginaa, ’iik-wa ’cikmiumalutek, ",turn 
5973,DEF,canguvyirtuq,he is wandering around’; canguvyirtenrituq he is not wandering around,
5974,POST,peke-,to make a move,
5975,DEF,pekevyirtuq,he is moving around,
5977,POST,"Y @~+yaaqe- to V in vain, to no avail, without the intended or expected outcome, fruitlessly # > -kunayaaqe-, -laryaaqe-, -naqsaaqe-, -yugyaaqe-, -ngnaqsaaqe-; < PY-S ya(a)q0alinge-",to be afraid,
5978,DEF,alingyaaquq,he is afraid,fear) 
5979,POST,iter-,to come in,
5980,DEF,iteryaaquq,he came in,do) 
5981,POST,pingnaqe-,to try’pingnaqsaaquq he tried,(but 
5985,DEF,May precede or follow -llru- with little or no difference in meaning Tangerrsugyaaqellruaqa or Tangerrsullruyaaqaqa.,I had wanted to see him (but I didn’t).,ya!qimugta 
5986,DEF,qimugteyagtuq,there are many dogs,
5987,DEF,neqa,fish,
5988,DEF,neqyagtuq,there are many fish,
5989,DEF,equk,wood,
5990,DEF,equgyagtuq,there is a lot of wood,
5991,DEF,angyaq,boat,
5992,DEF,angyaryagtuq,there are many boats,
5993,DEF,"cuk (HBC, NUN form)",person,
5994,DEF,cugyagtuq,there are a lot of people,NUN) 
5995,DEF,yuk (general form),person,
5996,DEF,yugyagtuq,there are a lot of people,usage) 
5998,DEF,"–ya(g)aq*, –yagaq* baby N; little N; and –ya(g)ar-, –yagar- for dear little one to be V-ing; to V in a cute little way # used mostly with names of animals. However, it may be used with other nouns to mean little, (particularly in BB); in the first cited variant of this postbase, the (g) is dropped if the a before the g is not stressed; if the (g) is dropped, then for some speakers the final q becomes r in the absolutive singular form; see also -kaca(g)ar-; the verb-to-verb forms preserve polarity; see also section of Introduction to the Postbases on “Postbases of Endearment or Denigration”; > -yaya(g)aq* tuntu",caribou,
5999,DEF,tuntuyagaq,"caribou calf’, baby caribou",
6000,DEF,tuntuvak,moose,
6001,DEF,"tuntuvayaaq, tuntuvayaar, tuntuvayagaq",moose calf’; tuntuvayagaat moose calves,
6002,DEF,pi,thing,
6003,DEF,piyagaq,duckling,(lexicalized) 
6004,DEF,angyaq,boat,
6005,DEF,angyayagaq,shrew,(lexicalized) 
6006,DEF,terruaq,thing like an anus,
6007,DEF,terruayaaq,doughnut,(lexicalized) 
6008,DEF,yaqulek,bird,
6009,DEF,yaquleyagaq,baby bird’; Fish and Game officer,BB) 
6010,DEF,kass’aq,white person,
6011,DEF,kass’ayagaq,white child’; child who is half white and half Native,(lexicalized) 
6012,DEF,[e]nae,house,
6013,DEF,ney’agaq,little house,
6014,POST,angninrir-,to be no longer happy,
6015,DEF,angninriyagartuq,the dear little one is no longer happy,
6016,POST,kemgite-,to be skinny,
6017,DEF,kemgityagaami,because the little thing was skinny,
6018,POST,qavar-,to sleep,
6019,DEF,qavayaartuq,the dear little one is sleeping,
6020,POST,aitaupag-,to be wide open mouthed,
6021,DEF,aitaupayagaq,nestling,(lexicalized) 
6022,DEF,"Kuvyamek-ll’-am kanavet, civciluteng qaurtuyagalillinian tauna kuicualler.",They set a net down there because that slough was apparently full of little whitefish.,1996:204) 
6026,POST,@~+yagute- to reach the state of V # < -?-te5-; > -ksagute-; < PE pb. yya!nallu-,to not know,
6027,DEF,nalluyagutuq,he forgot,forgot 
6028,POST,murilke-,to observe,
6029,DEF,murilkessagulluni,becoming aware of the happenings around him,
6030,POST,Some speakers can use this postbase directly with emotional roots (while others use -ksagute-) takar-,"shy’, respectful",
6031,DEF,takaryagutaa (or takaqsagutaa),he has become respectful toward him,
6032,DEF,keneg-,loving,
6033,DEF,kenegyagutaa,he came to love her,
6034,DEF,Paqnayagutlemku uitangairucama tua-i paqtaqa.,"When I became curious about it, because I could not restrain myself, I went to see it.",do 
6035,DEF,"cayailkutaq, cayailkun","protection’, armor",
6036,POST,puukar-,to bump,
6037,DEF,"puukaryailkutaq, puukaryailkun",bumper,
6038,POST,alleg-,to tear,
6039,DEF,"allegyailkutaq, allegyailkun","hem’, reinforcement",
6040,POST,ciku-,to freeze,
6041,DEF,cikuyailkutaq,antifreeze,
6042,POST,nallarte-,to hit,
6043,DEF,nallarcailkutaq,shield,
6044,POST,mecungte-,to get wet,endings) 
6045,DEF,mecungcailkutaa,the thing he has to keep him from getting wet,
6046,POST,mecunge-,to get wet,endings) 
6047,DEF,mecungyailkutaa,the thing that keeps him from getting wet,
6048,POST,tangerr-,to see (it),
6049,DEF,tangerrsailkutaq,camouflage,
6050,DEF,Kangciramek mecungcailkutarluni elluilliniuq ella ellarvangraan.,With a tarpaulin as a waterproof shield she was comfortable even though it was raining hard.’Wiinga ’cayailkuciumaciqaqa; ’wangnun ’tusngavkarniaran. I ’will ’be ’surety ’for ’him; ’you ’can ’hold ’me ’accountable ’for him.,qengaq 
